"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var42","new_num_group5_sum","new_num_sum","f_diff_var_15_var_36_less_60","max.saldo","num_var45_ult3","imp_op_var41_comer_ult3","ind_comb_rank","var15","abs_f_diff_saldo_medio_var5_ult13","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_of_used","abs_f_diff_num_var30_4","new_ind_var30_0","var38","new_num_prcnt","0.832633","0.832886","0.827375","0.822468","0.820443","0.818768"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_of_used","num_quantile_diff_3","max.saldo","var15","f_diff_var_15_var_36_cutpoint_smaller","imp_op_var41_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_sum","saldo_var30","ind_comb_rank","num_var45_ult1","f_diff_var_15_var_38","abs_f_diff_num_var30_4","f_diff_var_15_var_36_less_60","f_ratio_num_var42_saldo_var42","f_num_3_sum_num","saldo_var5","imp_trans_var37_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.83801","0.84016","0.817054","0.818816","0.833868","0.827393"
"f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","sald0_quantile_diff_3","new_num_var30_0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","new_ind_0_group5_sum","abs_f_diff_saldo_var5_42","f_num_quan_70_sum_saldo","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_medio_var5_8_ult11","f_ratio_num_var42_saldo_var42","new_ftr_ult1_ult3_ratio_num_var45","num_var5","var38","new_num_sum","imp_op_var39_efect_ult1","num_med_var45_ult3","f_diff_num_var30_4","0.836268","0.807845","0.802957","0.825312","0.802181","0.801978"
"num_var42","num_var22_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_38","max.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_30","num_med_var22_ult3","var15","f_diff_imp_op_var41_comer_ult13","f_diff_num_var30_4","new_ind_sum","imp_ent_var16_ult1","saldo_medio_var8_ult1","num_var30","saldo_medio_var5_ult3","num_var22_hace3","new_ind_group5_sum","sald0_quantile_diff_1","imp_trans_var37_ult1","0.841549","0.82931","0.834184","0.81764","0.837001","0.817292"
"saldo_medio_var5_ult3","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var5_0","new_ind_group5_sum","num_med_var22_ult3","num_of_used","var15","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_saldo_medio_var5_ult13","new_ind_var30_0","f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_hace3","num_meses_var5_ult3","num_var22_ult3","imp_op_var41_ult1","f_diff_var_15_var_38","num_quantile_diff_1","new_ind_sum","imp_op_var39_ult1","0.841174","0.840727","0.83587","0.811475","0.835114","0.829085"
"saldo_medio_var5_ult3","nonzerocount.num","new_ind_sum","var38","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","new_num_group5_sum","n0","nonzerocount.saldo","saldo_medio_var8_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_meses_var5_ult3","imp_op_var39_comer_ult3","num_var35","saldo_var42","num_med_var22_ult3","var36","abs_f_diff_imp_op_var41_efect_comer_ult1","sald0_quantile_diff_2","0.840708","0.806785","0.835716","0.825211","0.836091","0.827312"
"saldo_medio_var8_ult1","new_ind_var30_0","imp_op_var41_comer_ult3","var15","num_of_used","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_ult13","num_quantile_diff_3","new_ind_0_group5_sum","num_var35","new_num_var30_0","ind_var30","new_ftr_ult1_ult3_ratio_num_var45","var36","new_num_sum","f_diff_saldo_medio_var5_8_ult11","num_var42","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","0.819538","0.828765","0.82524","0.812439","0.823892","0.813504"
"f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","abs_f_diff_saldo_var5_42","num_var42","f_diff_var_15_var_36_less_60","saldo_var42","f_diff_var_15_var_36_rank","ind_comb_rank","saldo_var30","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var22_hace3","new_ind_group5_sum","f_num_non_zero_sum_ind","abs_f_diff_num_var30_4","num_var30_0","imp_op_var39_comer_ult1","imp_op_var41_ult1","0.829762","0.814715","0.814574","0.825698","0.835531","0.825487"
"f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_cutpoint_smaller","num_var45_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15","nonzerocount.saldo","f_diff_num_var30_4","num_var45_hace2","f_diff_saldo_medio_var5_ult13","saldo_medio_var8_ult1","f_ratio_num_var42_saldo_var42","saldo_medio_var8_ult3","num_var45_ult3","saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_group5_prcnt","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_38","f_diff_imp_op_var39_comer_ult13","imp_trans_var37_ult1","0.842105","0.842548","0.834148","0.825773","0.836016","0.830612"
"nonzerocount.num","f_diff_var_15_var_36_rank","var15","new_ftr_ult1_ult3_ratio_num_var22","new_ind_var5_0","f_num_3_sum_num","ind_comb_rank","new_ind_group5_sum","new_num_group5_sum","num_var45_hace2","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","num_var30","var36","f_diff_num_var45_ult13","abs_f_ratio_num_var30_saldo_var30","saldo_var42","nonzerocount.saldo","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_ult13","0.82127","0.824018","0.817454","0.811102","0.82028","0.808696"
"var15","num_var42","f_num_quan_70_sum_imp","new_ind_var5_0","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_group5_prcnt","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_medio_var5_hace3","new_ind_var30_0","abs_f_ratio_num_var5_saldo_var5","new_ftr_ult1_ult3_ratio_num_var22","new_ftr_ult1_ult3_ratio_num_var45","saldo_medio_var5_hace2","saldo_var5","f_diff_var_15_var_38","imp_op_var39_ult1","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_larger","f_num_3_sum_num","f_diff_saldo_var5_saldo_medio_var5_hace3","0.833038","0.828625","0.838213","0.820978","0.828816","0.831983"
"f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_8_ult11","num_quantile_diff_3","num_med_var22_ult3","abs_f_ratio_num_var5_saldo_var5","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","new_ind_var5_0","f_num_quan_70_sum_saldo","num_var5","nonzerocount.saldo","var38","abs_f_diff_saldo_medio_var5_ult13","max.saldo","saldo_medio_var5_hace3","num_var30","num_var42","saldo_medio_var5_ult3","n0","saldo_var30","0.829615","0.813957","0.820017","0.80379","0.834199","0.805174"
"num_var22_ult3","f_diff_imp_op_var39_comer_ult13","num_var45_ult3","new_ind_var30_0","var15","ind_comb_rank","saldo_var5","imp_trans_var37_ult1","abs_f_diff_saldo_var5_42","num_var4","nonzerocount.num","new_ind_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_8_ult11","num_var42","abs_f_diff_num_var30_4","saldo_medio_var5_hace3","num_meses_var5_ult3","f_diff_num_var43_emit_recib_ult1","0.836578","0.834512","0.824755","0.814944","0.809789","0.822522"
"new_ind_sum","var15","num_var42","saldo_medio_var5_ult3","new_num_group5_prcnt","new_num_group5_sum","num_var22_ult1","abs_f_diff_saldo_var5_42","saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_30","num_var45_hace3","new_num_sum","f_diff_saldo_medio_var5_8_ult11","f_num_quan_70_sum_saldo","f_diff_var_15_var_36_rank","nonzerocount.saldo","f_num_non_zero_sum_ind","ind_var30","f_diff_var_15_var_36_cutpoint_smaller","0.834398","0.806257","0.831042","0.815063","0.829075","0.804604"
"ind_var30","abs_f_diff_saldo_var5_30","saldo_medio_var5_ult3","num_var4","imp_op_var41_efect_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var22","nonzerocount.num","abs_f_ratio_num_var30_saldo_var30","num_var22_hace3","n0","new_num_var5_0","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var42","var15","new_ftr_ult1_ult3_ratio_num_var45","0.827347","0.828974","0.826945","0.812053","0.816691","0.820994"
"new_ind_sum","f_diff_saldo_medio_var5_ult13","new_num_var8_0","saldo_medio_var5_hace2","f_diff_num_var22_ult3_num_med_var45_ult3","nonzerocount.num","saldo_medio_var5_ult1","f_num_quan_70_sum_saldo","var15","abs_f_diff_saldo_var5_42","saldo_var5","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_0_group5_sum","var38","new_ftr_ult1_ult3_ratio_num_var45","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","0.842704","0.828108","0.818244","0.825085","0.839398","0.830713"
"abs_f_ratio_num_var30_saldo_var30","sald0_quantile_diff_2","new_ind_var5_0","saldo_medio_var5_hace3","var38","num_var22_hace3","var15","new_ind_var30_0","num_var4","f_num_3_sum_num","nonzerocount.saldo","new_ftr_ult1_ult3_ratio_num_var45","f_diff_var_15_larger","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_saldo_medio_var5","new_num_prcnt","nonzerocount.num","f_diff_var_15_var_38","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.832587","0.825333","0.826242","0.821614","0.835198","0.808954"
"num_quantile_diff_3","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_38","var38","new_ind_group5_sum","nonzerocount.saldo","num_var45_hace3","f_diff_var_15_var_36_rank","num_var30","ind_comb_rank","f_diff_num_var45_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var15","imp_op_var39_efect_ult3","new_num_prcnt","f_diff_imp_op_var39_comer_ult13","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_ult3","ind_var30","new_ind_var30_0","0.839689","0.8391","0.808751","0.826979","0.833218","0.828534"
"new_num_group5_prcnt","new_num_var30_0","nonzerocount.num","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_imp_op_var41_efect_comer_ult1","new_ind_sum","f_diff_imp_op_var39_comer_ult13","var15","f_diff_saldo_medio_var5_ult13","num_var4","new_ind_var30_0","f_num_3_sum_num","abs_f_diff_saldo_medio_var5_ult13","sald0_quantile_diff_3","abs_f_diff_saldo_var5_30","num_of_used","max.saldo","num_var30","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","0.822911","0.828124","0.821788","0.803944","0.820746","0.81125"
"ind_var5","f_diff_var_15_var_38","abs_f_ratio_num_var5_saldo_var5","n0","new_num_var30_0","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var38","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var5","ind_comb_rank","f_diff_var_15_var_36_cutpoint_smaller","num_of_used","f_diff_var_15_var_36_rank","max.saldo","new_ind_var30_0","imp_ent_var16_ult1","saldo_var42","num_var42","new_ind_sum","0.835363","0.836092","0.812683","0.821459","0.832727","0.821072"
"ind_var30","num_var22_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_var5","f_diff_var_15_var_36_less_60","max.saldo","num_var45_hace3","new_num_var8_0","f_diff_var_15_var_38","num_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_var5_0","ind_comb_rank","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var30_0","nonzerocount.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.833115","0.830492","0.805466","0.815882","0.82086","0.817169"
"abs_f_diff_saldo_medio_var5_ult13","nonzerocount.saldo","nonzerocount.num","saldo_var8","f_diff_saldo_var5_saldo_medio_var5_hace2","var15","new_ind_0_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_num_var30_4","num_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","ind_comb_rank","num_var5","new_num_var5_0","var38","new_ind_var30_0","f_diff_imp_op_var41_comer_ult13","n0","0.842118","0.835903","0.819889","0.818978","0.81607","0.829737"
"saldo_var8","nonzerocount.num","num_var30","new_num_var5_0","f_diff_var_15_var_36_cutpoint_smaller","max.saldo","f_ratio_num_var42_saldo_var42","ind_var30","var15","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_ratio_num_var30_saldo_var30","num_of_used","num_var22_ult3","new_num_group5_prcnt","new_ind_var30_0","num_meses_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_larger","n0","f_diff_num_var22_ult3_num_med_var45_ult3","0.838148","0.835952","0.825993","0.801879","0.826851","0.816804"
"saldo_medio_var5_hace3","var38","sald0_quantile_diff_2","f_diff_num_var30_4","f_num_non_zero_sum_ind","num_quantile_diff_3","var15","imp_op_var41_efect_ult3","f_ratio_num_var42_saldo_var42","new_num_group5_prcnt","saldo_var42","f_num_quan_70_sum_imp","sald0_quantile_diff_1","num_var45_hace2","f_num_3_sum_num","saldo_medio_var5_ult1","num_var45_hace3","num_var30","imp_op_var41_ult1","saldo_var5","0.840317","0.843572","0.837472","0.817834","0.835329","0.807069"
"saldo_var5","new_num_prcnt","num_var42","saldo_var8","new_num_var5_0","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_ratio_num_var42_saldo_var42","num_med_var22_ult3","f_diff_num_var43_emit_recib_ult1","abs_f_diff_saldo_medio_var5_8_ult11","var15","num_var22_ult1","ind_var30","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_38","f_num_3_sum_num","num_meses_var39_vig_ult3","var36","f_diff_saldo_var5_saldo_medio_var5_hace3","0.826537","0.837842","0.832394","0.821362","0.832167","0.82652"
"f_num_3_sum_num","abs_f_ratio_num_var30_saldo_var30","new_num_group5_prcnt","f_diff_saldo_var5_saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_num_var22","new_ind_var5_0","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","max.saldo","num_var35","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var45_ult1","ind_comb_rank","new_num_group5_sum","f_diff_var_15_var_36_rank","f_diff_num_var45_ult13","var38","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var42","0.835599","0.820797","0.815449","0.807381","0.833416","0.823386"
"saldo_medio_var5_ult3","num_var35","f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_42","sald0_quantile_diff_2","new_ind_0_group5_sum","saldo_var30","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_30","var36","new_ind_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_medio_var5_hace2","f_num_3_sum_num","num_var30","f_diff_var_15_var_38","var15","ind_var30","sald0_quantile_diff_1","0.830163","0.828711","0.834658","0.816529","0.816178","0.826211"
"num_quantile_diff_3","new_ind_group5_sum","new_num_sum","new_num_var5_0","f_diff_var_15_larger","num_meses_var39_vig_ult3","ind_var30","num_var22_ult3","saldo_var30","saldo_medio_var5_hace2","n0","num_var42","imp_op_var39_comer_ult3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_rank","num_var30","f_num_3_sum_num","saldo_medio_var8_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","ind_comb_rank","0.837085","0.81512","0.807375","0.801231","0.813876","0.804647"
"num_var30","imp_op_var39_comer_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var38","new_ind_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","n0","nonzerocount.num","f_diff_var_15_larger","abs_f_ratio_num_var30_saldo_var30","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_num_3_sum_num","f_diff_saldo_medio_var5_8_ult11","saldo_var30","num_var35","abs_f_diff_saldo_var5_42","f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_num_var30_4","f_diff_var_15_var_36_rank","0.828949","0.820311","0.835338","0.800434","0.820036","0.824626"
"num_of_used","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_rank","f_num_quan_70_sum_saldo","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_group5_sum","f_diff_var_15_var_36_cutpoint_smaller","new_num_group5_prcnt","saldo_var5","new_num_sum","new_num_var30_0","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_ult13","new_ind_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","imp_trans_var37_ult1","var15","0.82668","0.827663","0.823107","0.806205","0.820904","0.803718"
"sald0_quantile_diff_3","f_diff_saldo_medio_var5_8_ult11","num_var30","f_diff_saldo_medio_var5_ult13","saldo_var8","saldo_medio_var5_hace2","num_var42","num_var22_ult3","var38","num_var35","max.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_larger","var15","new_num_prcnt","num_meses_var39_vig_ult3","saldo_medio_var5_ult1","saldo_medio_var8_ult3","f_diff_var_15_var_36_rank","num_var45_ult3","0.832062","0.82892","0.832755","0.824767","0.83653","0.829456"
"var15","f_diff_var_15_var_36_rank","saldo_var30","sald0_quantile_diff_1","abs_f_diff_saldo_medio_var5_8_ult11","n0","new_num_group5_prcnt","f_diff_num_var43_emit_recib_ult1","num_var35","var38","imp_op_var41_ult1","new_ind_group5_sum","abs_f_diff_saldo_var5_30","imp_trans_var37_ult1","sald0_quantile_diff_3","num_var30","f_diff_num_var22_ult3_num_med_var45_ult3","num_var42","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_group5_sum","0.832943","0.844001","0.818752","0.820277","0.836719","0.830473"
"num_of_used","imp_op_var39_efect_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","sald0_quantile_diff_3","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_larger","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_38","f_num_quan_70_sum_saldo","f_diff_num_var45_ult13","num_var35","new_num_prcnt","new_ind_group5_sum","f_diff_var_15_var_36_rank","abs_f_diff_num_var22_ult3_num_med_var45_ult3","var15","num_med_var22_ult3","saldo_medio_var5_ult1","saldo_medio_var5_hace2","0.840981","0.840545","0.833765","0.824018","0.813472","0.830653"
"f_diff_saldo_medio_var5_ult13","f_diff_var_15_var_36_rank","new_num_var30_0","num_var35","new_num_sum","abs_f_diff_saldo_var5_42","num_var5","var15","new_ind_var5_0","f_diff_var_15_var_36_cutpoint_smaller","num_var45_ult1","f_num_quan_70_sum_saldo","ind_var30","var36","new_ind_group5_sum","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_num_var30_4","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var22","0.830717","0.830738","0.825648","0.811746","0.825933","0.819803"
"f_ratio_num_var42_saldo_var42","imp_op_var41_comer_ult1","f_num_3_sum_num","var15","abs_f_diff_saldo_var5_30","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var35","f_diff_var_15_var_36_rank","saldo_medio_var5_ult1","imp_op_var39_efect_ult3","num_var45_hace3","num_quantile_diff_3","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var36","new_num_var5_0","ind_var5","f_diff_var_15_var_38","new_num_group5_prcnt","saldo_medio_var5_hace3","0.839866","0.841774","0.838742","0.807353","0.835008","0.830002"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var36","f_diff_var_15_var_36_rank","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_hace3","saldo_medio_var5_ult1","num_meses_var39_vig_ult3","num_med_var22_ult3","imp_ent_var16_ult1","f_diff_var_15_var_38","saldo_medio_var5_hace2","new_num_sum","ind_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var22_hace2","f_ratio_num_var42_saldo_var42","new_num_prcnt","num_var45_hace2","num_var42","f_diff_saldo_medio_var5_ult13","0.836528","0.834304","0.833264","0.821846","0.830674","0.825977"
"f_diff_var_15_var_38","imp_op_var41_efect_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","var15","new_ftr_ult1_ult3_ratio_num_var45","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_ult13","new_ind_sum","sald0_quantile_diff_1","num_var42","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_3","num_of_used","new_ind_group5_sum","f_diff_var_15_var_36_less_60","num_var45_hace2","new_ftr_ult1_ult3_ratio_saldo_medio_var5","max.saldo","imp_trans_var37_ult1","0.836076","0.82949","0.835094","0.815804","0.823006","0.827429"
"num_var35","saldo_medio_var5_ult3","f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_imp_op_var39_comer_ult13","var15","new_num_sum","imp_ent_var16_ult1","var38","new_ind_var5_0","f_num_quan_70_sum_saldo","num_meses_var5_ult3","saldo_medio_var5_hace2","saldo_var37","new_num_var5_0","num_meses_var39_vig_ult3","saldo_var42","new_num_group5_sum","saldo_medio_var8_ult3","num_var4","0.818324","0.840402","0.831551","0.802876","0.808173","0.827229"
