"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"num_var30","new_num_group5_sum","num_quantile_diff_1","var38_ratio","num_med_var45_ult3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_rank","num_var22_ult3","num_of_used","saldo_var5","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var30","num_var5","var15_ratio","ind_var5","f_num_3_sum_num","imp_ent_var16_ult1","f_diff_saldo_medio_var5_8_ult11","ind_var30","0.843026","0.833845","0.827999","0.825527","0.824491","0.830442"
"ind_comb_rank","f_num_non_zero_sum_ind","f_diff_var_15_larger","num_med_var45_ult3","f_num_3_sum_num","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_8_ult11","num_var45_ult1","imp_op_var41_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","f_diff_num_var45_ult13","var38","num_var22_hace3","new_num_prcnt","saldo_var8","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var30","var15_ratio","f_diff_num_var22_ult3_num_med_var45_ult3","0.839178","0.839756","0.833527","0.8029","0.816511","0.828795"
"var15_ratio","new_ind_sum","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var5_hace2","sald0_quantile_diff_3","f_num_quan_70_sum_saldo","num_med_var45_ult3","new_num_group5_sum","saldo_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_var5_0","num_var35","imp_trans_var37_ult1","var38","f_num_3_sum_num","new_num_sum","num_var22_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_num_var30_4","num_quantile_diff_1","0.841296","0.838907","0.835759","0.812192","0.836729","0.828572"
"num_of_used","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var42","f_num_quan_70_sum_imp","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_38","imp_op_var39_comer_ult3","saldo_var37","var15_ratio","new_ind_var30_0","max.saldo","f_diff_var_15_larger","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var45_hace2","saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_0_group5_sum","saldo_medio_var5_ult3","var15","0.832796","0.827302","0.821085","0.813476","0.83392","0.823521"
"num_var42","num_quantile_diff_3","num_var30","num_quantile_diff_1","saldo_medio_var5_hace3","saldo_var5","imp_op_var41_efect_ult3","saldo_var42","f_num_3_sum_num","ind_var30","sald0_quantile_diff_3","new_num_var8_0","var38","f_diff_imp_op_var41_efect_comer_ult1","num_var22_hace2","var15_ratio","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","new_ind_var5_0","0.838705","0.838764","0.835563","0.822297","0.801543","0.827897"
"abs_f_diff_saldo_medio_var5_ult13","saldo_medio_var5_hace3","f_diff_imp_op_var41_efect_comer_ult1","new_num_prcnt","new_ftr_ult1_ult3_ratio_saldo_medio_var5","saldo_var5","f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_sum","abs_f_ratio_num_var30_saldo_var30","num_var30","var15_ratio","saldo_var42","num_var45_ult3","ind_var30","new_num_group5_sum","f_diff_var_15_var_36_less_60","num_quantile_diff_3","ind_comb_rank","num_of_used","nonzerocount.saldo","0.828438","0.827245","0.814489","0.810847","0.817611","0.803801"
"new_ind_group5_sum","f_diff_num_var22_ult3_num_med_var45_ult3","var38","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_imp_op_var39_comer_ult13","var15","abs_f_ratio_num_var30_saldo_var30","sald0_quantile_diff_2","new_ind_var30_0","max.saldo","f_diff_var_15_var_38","num_med_var22_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_num_3_sum_num","nonzerocount.saldo","abs_f_diff_num_var30_4","imp_op_var41_ult1","num_meses_var39_vig_ult3","f_diff_imp_op_var41_efect_comer_ult1","var38_ratio","0.834001","0.836784","0.835975","0.821542","0.836139","0.830704"
"f_ratio_num_var42_saldo_var42","var15","abs_f_diff_num_var22_ult3_num_med_var45_ult3","ind_var5","f_diff_num_var30_4","saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult1","f_num_quan_70_sum_saldo","var38","num_var42","new_ftr_ult1_ult3_ratio_num_var22","num_var22_hace2","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_imp_op_var41_comer_ult13","saldo_var30","num_var22_ult1","saldo_var8","new_ind_group5_sum","ind_comb_rank","0.843227","0.829605","0.82252","0.82566","0.839151","0.830979"
"new_num_group5_prcnt","saldo_var5","nonzerocount.saldo","num_quantile_diff_3","f_diff_saldo_medio_var5_ult13","var38_ratio","var36","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","saldo_var30","f_diff_var_15_var_36_rank","f_diff_var_15_larger","new_ind_sum","new_ind_var30_0","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var30_0","var15_ratio","num_var45_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_meses_var5_ult3","0.839052","0.824772","0.820022","0.823343","0.820459","0.827931"
"nonzerocount.saldo","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","sald0_quantile_diff_2","ind_var30","imp_op_var41_efect_ult3","var15_ratio","num_var45_ult1","num_var22_ult1","new_num_var5_0","num_meses_var39_vig_ult3","saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_medio_var5_ult13","saldo_var5","f_ratio_num_var42_saldo_var42","f_diff_var_15_larger","f_num_quan_70_sum_imp","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_var30_0","0.830029","0.816232","0.829406","0.809669","0.829906","0.823739"
"abs_f_ratio_num_var30_saldo_var30","num_quantile_diff_1","saldo_var30","var15_ratio","var36","saldo_var5","new_num_var5_0","abs_f_diff_saldo_var5_42","new_ftr_ult1_ult3_ratio_num_var22","saldo_var42","new_ind_var5_0","var38_ratio","f_diff_num_var45_ult13","f_diff_var_15_var_36_rank","new_ind_sum","f_diff_var_15_larger","f_diff_num_var30_4","f_num_non_zero_sum_ind","num_var45_hace2","new_ftr_ult1_ult3_ratio_saldo_medio_var5","0.839608","0.826371","0.833822","0.815961","0.821908","0.826941"
"f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_30","imp_op_var41_efect_ult1","var15_ratio","saldo_medio_var5_hace2","f_ratio_num_var42_saldo_var42","saldo_var30","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_less_60","new_num_prcnt","f_diff_saldo_var5_saldo_medio_var5_hace2","imp_op_var39_comer_ult3","num_var45_ult3","num_var35","new_num_sum","new_num_var30_0","abs_f_ratio_num_var30_saldo_var30","ind_var5","num_meses_var39_vig_ult3","saldo_medio_var5_hace3","0.820281","0.835351","0.829668","0.812972","0.816049","0.810593"
"new_ind_group5_sum","saldo_medio_var5_ult3","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_imp_op_var41_efect_comer_ult1","num_var5","saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","num_var35","num_var45_hace2","imp_op_var41_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var30","abs_f_diff_num_var30_4","f_diff_var_15_var_36_rank","new_ind_sum","num_of_used","ind_var5","num_var30","new_num_prcnt","new_ind_var30_0","0.825725","0.800468","0.832799","0.801379","0.810194","0.807913"
"var38_ratio","f_diff_var_15_var_36_less_60","f_diff_num_var30_4","f_diff_var_15_larger","max.saldo","f_num_3_sum_num","ind_var30","num_var5","num_med_var22_ult3","num_var22_ult3","saldo_var42","new_num_var30_0","num_var42","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_8_ult11","num_quantile_diff_3","ind_var5","saldo_medio_var5_hace3","0.820027","0.806663","0.819511","0.809013","0.805747","0.809459"
"f_diff_var_15_var_36_less_60","sald0_quantile_diff_3","abs_f_diff_saldo_medio_var5_8_ult11","num_var45_hace3","f_diff_num_var45_ult13","var15","f_num_quan_70_sum_saldo","num_var5","num_var35","abs_f_diff_num_var30_4","ind_var5","ind_var30","new_num_group5_sum","num_of_used","f_diff_var_15_larger","saldo_medio_var5_hace2","new_ind_group5_sum","new_num_var30_0","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","0.828341","0.822174","0.825499","0.803512","0.812446","0.818811"
"f_diff_var_15_larger","abs_f_diff_saldo_medio_var5_ult13","num_var42","imp_op_var39_comer_ult1","new_ind_0_group5_sum","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_3","max.saldo","new_ind_var30_0","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var43_emit_recib_ult1","saldo_var30","var15","new_num_sum","f_diff_var_15_var_38","saldo_var42","new_num_group5_prcnt","0.832692","0.829567","0.832754","0.816144","0.830299","0.822883"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","new_ind_var5_0","new_ftr_ult1_ult3_ratio_num_var45","new_ftr_ult1_ult3_ratio_saldo_medio_var5","var38","imp_op_var39_efect_ult3","f_diff_var_15_var_38","var36","imp_op_var39_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_ratio_num_var42_saldo_var42","num_of_used","f_num_3_sum_num","num_var22_ult3","saldo_var42","var15","new_num_sum","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var30_4","0.836593","0.83973","0.836553","0.825472","0.833681","0.82878"
"n0","var38_ratio","saldo_medio_var8_ult1","var15_ratio","var38","f_diff_var_15_var_38","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var8","ind_comb_rank","abs_f_diff_saldo_var5_42","abs_f_ratio_num_var30_saldo_var30","new_num_prcnt","imp_trans_var37_ult1","abs_f_ratio_num_var5_saldo_var5","saldo_medio_var5_hace3","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_larger","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var42","f_ratio_num_var42_saldo_var42","0.832122","0.83998","0.814683","0.817469","0.834386","0.814578"
"abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_less_60","abs_f_ratio_num_var5_saldo_var5","var15","f_ratio_num_var42_saldo_var42","new_ind_var5_0","num_meses_var39_vig_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var30_4","new_ind_0_group5_sum","new_num_sum","var38_ratio","new_num_group5_prcnt","saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_8_ult11","new_ind_var30_0","imp_op_var41_efect_ult1","f_diff_saldo_medio_var5_ult13","0.838662","0.840534","0.835996","0.822443","0.836605","0.828689"
"abs_f_diff_num_var30_4","var38","new_ind_sum","saldo_medio_var5_hace2","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","sald0_quantile_diff_1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var30","new_num_sum","new_ftr_ult1_ult3_ratio_num_var22","abs_f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_var30_0","saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","var15_ratio","f_diff_num_var22_ult3_num_med_var45_ult3","sald0_quantile_diff_3","0.836102","0.840045","0.814765","0.813598","0.823142","0.827062"
"imp_var43_emit_ult1","f_diff_var_15_larger","num_var35","sald0_quantile_diff_1","saldo_medio_var5_ult1","imp_trans_var37_ult1","num_var45_ult1","new_num_sum","f_diff_imp_op_var41_efect_comer_ult1","var38_ratio","num_var45_ult3","saldo_var30","f_diff_num_var30_4","f_ratio_num_var42_saldo_var42","new_ind_var30_0","nonzerocount.saldo","var15_ratio","f_num_quan_70_sum_saldo","num_meses_var5_ult3","n0","0.830585","0.834486","0.8354","0.820662","0.821166","0.82929"
"num_var42","f_diff_var_15_var_38","ind_var5","sald0_quantile_diff_2","f_diff_num_var45_ult13","abs_f_ratio_num_var5_saldo_var5","num_var5","saldo_var37","new_num_prcnt","new_num_var30_0","num_of_used","abs_f_diff_num_var30_4","num_med_var45_ult3","var38_ratio","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_rank","ind_var30","saldo_var30","new_num_group5_prcnt","f_num_quan_70_sum_saldo","0.827312","0.837616","0.812625","0.822568","0.821319","0.809371"
"new_num_group5_prcnt","f_diff_saldo_medio_var5_8_ult11","imp_op_var41_ult1","f_diff_var_15_var_36_rank","abs_f_diff_num_var30_4","f_num_non_zero_sum_ind","new_ind_var5_0","num_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_ult1","num_var4","n0","var15_ratio","ind_var5","abs_f_diff_saldo_medio_var5_ult13","saldo_var42","num_var45_hace2","new_ftr_ult1_ult3_ratio_num_var22","f_diff_var_15_var_38","max.saldo","0.827406","0.82871","0.835339","0.826482","0.831979","0.827756"
"new_ind_var5_0","f_diff_saldo_var5_saldo_medio_var5_ult1","ind_comb_rank","new_num_group5_sum","imp_op_var41_comer_ult3","max.saldo","saldo_medio_var5_hace2","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_larger","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","imp_op_var39_efect_ult1","num_var22_ult3","new_ind_0_group5_sum","f_diff_var_15_var_36_less_60","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var30","f_ratio_num_var42_saldo_var42","num_meses_var5_ult3","0.832406","0.820302","0.829715","0.810799","0.821203","0.806288"
"new_ind_var30_0","num_meses_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var42","f_diff_saldo_medio_var5_8_ult11","ind_comb_rank","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","imp_op_var41_comer_ult1","num_quantile_diff_1","imp_ent_var16_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_num_var30_4","saldo_medio_var5_hace2","new_num_var30_0","var38","saldo_var30","new_ind_sum","var15_ratio","num_meses_var39_vig_ult3","0.831347","0.82775","0.821564","0.819709","0.836168","0.807398"
"new_ind_sum","new_num_prcnt","var38","f_diff_var_15_var_38","imp_op_var41_efect_ult1","nonzerocount.saldo","saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","var38_ratio","new_ftr_ult1_ult3_ratio_num_var45","new_ind_var30_0","n0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_8_ult11","imp_op_var39_comer_ult1","new_num_var5_0","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var30_0","ind_var30","f_diff_var_15_var_36_rank","0.815505","0.837181","0.834765","0.822936","0.823909","0.824774"
"var38_ratio","num_meses_var39_vig_ult3","imp_ent_var16_ult1","new_num_prcnt","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var30","var15","f_diff_var_15_var_38","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_num_var30_4","var38","f_diff_var_15_var_36_rank","saldo_var5","f_diff_var_15_larger","new_num_var30_0","abs_f_ratio_num_var30_saldo_var30","sald0_quantile_diff_2","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_0_group5_sum","f_diff_num_var22_ult3_num_med_var45_ult3","0.827284","0.843168","0.832652","0.81641","0.83636","0.829124"
"f_diff_var_15_var_36_less_60","f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var5_hace2","new_ind_var30_0","nonzerocount.saldo","num_var30","imp_op_var39_efect_ult1","new_num_var30_0","n0","imp_op_var39_ult1","f_diff_var_15_larger","f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_hace2","new_ftr_ult1_ult3_ratio_num_var45","f_num_non_zero_sum_ind","num_var22_ult3","new_ind_var5_0","sald0_quantile_diff_2","var38","max.saldo","0.821917","0.812729","0.823046","0.814888","0.808969","0.81216"
"num_var4","var15","f_diff_var_15_larger","num_quantile_diff_3","new_ind_group5_sum","n0","new_num_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","var38_ratio","f_diff_num_var45_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","var36","num_var42","imp_trans_var37_ult1","abs_f_diff_saldo_var5_30","f_diff_var_15_var_38","abs_f_ratio_num_var30_saldo_var30","var38","f_ratio_num_var42_saldo_var42","max.saldo","0.831483","0.83191","0.825733","0.820611","0.817445","0.82562"
"var38","num_of_used","nonzerocount.saldo","ind_comb_rank","f_diff_var_15_var_36_less_60","var15_ratio","f_diff_var_15_var_38","new_num_var5_0","f_ratio_num_var42_saldo_var42","new_num_var30_0","num_var35","num_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_prcnt","num_var45_ult1","f_diff_num_var30_4","f_diff_var_15_larger","abs_f_ratio_num_var30_saldo_var30","f_diff_imp_op_var39_comer_ult13","max.saldo","0.83259","0.831849","0.815683","0.820876","0.833368","0.808579"
"num_var45_ult3","new_num_group5_sum","abs_f_diff_saldo_medio_var5_8_ult11","abs_f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_num_var22_ult3_num_med_var45_ult3","num_of_used","num_var45_hace3","num_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","f_diff_var_15_var_36_less_60","num_meses_var39_vig_ult3","num_var42","new_ind_sum","new_num_var30_0","abs_f_diff_num_var30_4","saldo_medio_var5_hace3","num_var30","f_diff_var_15_var_36_cutpoint_smaller","0.836998","0.834822","0.806954","0.820293","0.81456","0.822462"
"var15_ratio","abs_f_diff_saldo_medio_var5_8_ult11","nonzerocount.num","num_var4","var36","f_diff_var_15_larger","f_diff_var_15_var_38","new_num_sum","imp_op_var39_ult1","abs_f_ratio_num_var30_saldo_var30","num_var42","new_num_var30_0","nonzerocount.saldo","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_group5_prcnt","saldo_medio_var5_ult1","f_num_quan_70_sum_imp","f_diff_var_15_var_36_rank","new_num_group5_sum","f_diff_num_var30_4","0.834537","0.829422","0.829558","0.81968","0.835456","0.828741"
"new_ind_var30_0","f_diff_saldo_medio_var5_ult13","new_num_group5_sum","max.saldo","num_var22_ult3","f_diff_imp_op_var41_efect_comer_ult1","var38","saldo_medio_var5_ult3","f_num_non_zero_sum_ind","var15_ratio","saldo_var5","f_diff_saldo_medio_var5_8_ult11","new_num_group5_prcnt","saldo_medio_var8_ult3","f_diff_var_15_larger","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","new_ind_sum","f_num_3_sum_num","0.843913","0.8319","0.834312","0.819817","0.836106","0.82871"
"new_num_group5_prcnt","num_var5","n0","var38","num_med_var45_ult3","saldo_medio_var5_ult1","saldo_medio_var5_ult3","num_var22_ult1","num_var42","imp_op_var39_comer_ult3","f_diff_saldo_medio_var5_ult13","num_of_used","saldo_var5","num_var45_hace3","num_var45_hace2","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","new_num_sum","sald0_quantile_diff_3","var15_ratio","0.840572","0.839729","0.834109","0.825123","0.834912","0.828428"
"abs_f_diff_num_var30_4","max.saldo","var15_ratio","new_ind_group5_sum","new_ftr_ult1_ult3_ratio_num_var45","f_num_non_zero_sum_ind","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_var8_0","new_num_prcnt","num_var4","num_med_var45_ult3","saldo_var30","imp_op_var41_efect_ult3","num_var30","num_var22_hace3","num_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_num_3_sum_num","var38_ratio","var38","0.835323","0.841693","0.837527","0.82129","0.816056","0.813824"
"num_var45_hace2","max.saldo","saldo_medio_var5_ult1","imp_op_var41_comer_ult3","abs_f_diff_saldo_var5_30","nonzerocount.saldo","imp_op_var39_ult1","num_var42","new_num_group5_sum","var15","f_diff_var_15_larger","new_num_var5_0","nonzerocount.num","new_ind_var5_0","saldo_medio_var5_hace3","saldo_var30","f_diff_var_15_var_36_rank","abs_f_ratio_num_var30_saldo_var30","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","0.822394","0.827667","0.821567","0.81332","0.819328","0.811334"
"f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_less_60","new_ind_var30_0","new_num_sum","abs_f_diff_saldo_var5_30","num_var22_ult3","ind_var5","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var30_4","imp_op_var41_comer_ult3","f_diff_saldo_medio_var5_ult13","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","nonzerocount.saldo","num_quantile_diff_3","var15_ratio","new_ind_group5_sum","n0","num_meses_var39_vig_ult3","0.837422","0.825196","0.822779","0.812755","0.819543","0.806679"
"abs_f_ratio_num_var30_saldo_var30","var15_ratio","num_var4","f_diff_var_15_var_36_cutpoint_smaller","var38","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_less_60","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_num_var45_ult13","saldo_medio_var5_hace2","sald0_quantile_diff_1","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_ult13","imp_op_var39_comer_ult3","num_var22_ult3","num_var45_hace2","saldo_var5","new_ftr_ult1_ult3_ratio_num_var45","f_num_quan_70_sum_saldo","0.841792","0.839023","0.834906","0.817825","0.835241","0.829294"
"new_ind_sum","f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_var43_emit_ult1","num_var30_0","abs_f_diff_saldo_medio_var5_8_ult11","var15","num_var35","f_num_3_sum_num","new_num_group5_prcnt","abs_f_diff_num_var22_ult3_num_med_var45_ult3","new_num_var30_0","f_diff_var_15_var_36_rank","num_var45_hace2","imp_ent_var16_ult1","sald0_quantile_diff_3","abs_f_ratio_num_var30_saldo_var30","ind_comb_rank","max.saldo","new_ind_var5_0","0.831589","0.829054","0.834266","0.821468","0.833845","0.807357"
